REBGV,VWV,West Vancouver,VWVLB,Lions Bay,Lions Bay,
REBGV,VWV,West Vancouver,VWVOC,Olde Caulfeild,Olde Caulfeild,
REBGV,VWV,West Vancouver,VWVPO,Porteau Cove,Porteau Cove,
REBGV,VWV,West Vancouver,VWVPR,Park Royal,Park Royal,
REBGV,VWV,West Vancouver,VWVPV,Panorama Village,Panorama Village,
REBGV,VWV,West Vancouver,VWVQU,Queens,Queens,
REBGV,VWV,West Vancouver,VWVRR,Rockridge,Rockridge,
REBGV,VWV,West Vancouver,VWVSC,Sandy Cove,Sandy Cove,
REBGV,VWV,West Vancouver,VWVSH,Sentinel Hill,Sentinel Hill,
REBGV,VWV,West Vancouver,VWVUC,Upper Caulfeild,Upper Caulfeild,
REBGV,VWV,West Vancouver,VWVWB,West Bay,West Bay,
REBGV,VWV,West Vancouver,VWVWC,Whytecliff,Whytecliff,
REBGV,VWV,West Vancouver,VWVWE,Whitby Estates,Whitby Estates,
REBGV,VWV,West Vancouver,VWVWH,Westhill,Westhill,
REBGV,VWV,West Vancouver,VWVWM,Westmount WV,Westmount,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Kootney,,,,,,
,K10,Cranbrook,K11,Cranbrook South,,
,K10,Cranbrook,K12,Cranbrook North,,
,K10,Cranbrook,K13,Northwest Cranbrook,,
,K20,Cranbrook Lakes,K21,Moyie Lake,,
,K20,Cranbrook Lakes,K22,Cranbrook Periphery,,
,K20,Cranbrook Lakes,K23,Ft. Steele to Wardner,,
,K20,Cranbrook Lakes,K24,South of Moyie,,
,K20,Cranbrook Lakes,K25,Wycliffe,,
,K30,Kimberley/Cranbrook Rural,K31,Wasa Rural,,
,K30,Kimberley/Cranbrook Rural,K32,Kimberley Rural,,
,K30,Kimberley/Cranbrook Rural,K33,Lakes/Wasa/Lazy/Premier,,
,K40,Kimberley,K41,Kimberley,,
,K40,Kimberley,K42,Alpine Resort Area,,
,K40,Kimberley,K43,Marysville,,
,K50,Creston,K51,Creston,,
,K60,Creston Rural,K61,Wynndel/Lakeview,,
,K60,Creston Rural,K62,Arrow Creek to Yahk,,
,K60,Creston Rural,K63,Crawford Bay / Riondel,,
,K60,Creston Rural,K64,Creston Flats,,
,K60,Creston Rural,K65,Erickson,,
,K60,Creston Rural,K66,East Shore,,
,K60,Creston Rural,K67,Lister,,
,K60,Creston Rural,K68,West Creston,,
,K70,Elkford,K71,Elkford,,
,K80,Sparwood,K81,Sparwood,,
,K90,Fernie,K91,Fernie,,
,K100,Fernie Rural,K101,West/East of Fernie,,
,K100,Fernie Rural,K102,Ski Hill Area,,
,K100,Fernie Rural,K103,North of Elkford,,
,K100,Fernie Rural,K104,Elk Valley Rural,,
,K100,Fernie Rural,K105,Jaffray and Vicinity,,
,K100,Fernie Rural,K106,Elko to Montana,,
,K100,Fernie Rural,K107,West Fernie,,
,K110,Golden,K111,Golden,,
,K120,Golden Rural,K121,East Highway 1,,
,K120,Golden Rural,K122,South Hwy 95,,
,K120,Golden Rural,K123,West & North Highway 1,,
,K130,Invermere,K131,Invermere,,
,K140,Invermere Rural,K141,Dry Gulch to Radium,,
,K140,Invermere Rural,K142,Edgewater North,,
,K140,Invermere Rural,K143,Fairmont/Columbia Lake,,
,K140,Invermere Rural,K144,Canal Flats South,,
,K140,Invermere Rural,K145,Panorama,,
,K140,Invermere Rural,K146,Windermere,,
,K140,Invermere Rural,K147,Invermere Rural,,
,K150,Radium,K151,Radium Hot Springs,,
,K160,Canal Flats,K161,Canal Flats,,
,K170,Castlegar,K171,North Castlegar,,
,K170,Castlegar,K172,South Castlegar,,
,K180,Castlegar Rural,K181,Fairview to Paulson,,
,K180,Castlegar Rural,K182,Thrums/Tarrys/Glade,,
,K180,Castlegar Rural,K183,Pass Creek Valley,,
,K180,Castlegar Rural,K184,Ootishcenia,,
,K180,Castlegar Rural,K185,Robson/Raspberry/Brilliant,,
,K180,Castlegar Rural,K186,Syringa/Lower Arrow Lake,,
,K190,Grand Forks,K191,Grand Forks,,
,K200,Grand Forks Rural,K201,Christina Lake,,
,K200,Grand Forks Rural,K202,Grand Forks Rural,,
,K220,Grand Forks Rural West,K221,Grand Forks Rural West,,
,K230,Greenwood,K231,Greenwood,,
,K240,Midway,K241,Midway,,
,K250,Nakusp,K251,Nakusp,,
,K260,Nakusp Rural,K261,New Denver Area,,
,K260,Nakusp Rural,K262,Nakusp Rural,,
,K260,Nakusp Rural,K263,West Arrow Park to Edgewood,,
,K270,New Denver,K271,Village of New Denver,,
,K280,Silverton,K281,Village of Silverton,,
,K290,Slocan,K291,Village of Slocan,,
,K300,Nelson,K301,Nelson,,
,K310,Nelson Rural,K311,Nelson South/Salmo Rural,,
,K310,Nelson Rural,K312,Harrop/Procter,,
,K310,Nelson Rural,K313,Kokanee Creek to Balfour,,
,K310,Nelson Rural,K314,North Nelson to Kokanee Creek,,
,K310,Nelson Rural,K315,Passmore/Winlaw/Slocan,,
,K310,Nelson Rural,K316,Nelson West/South Slocan,,
,K310,Nelson Rural,K317,South Slocan to Passmore,,
,K320,Kaslo,K321,Balfour to Kaslo West,,
,K320,Kaslo,K322,Kaslo North to Gerrard,,
,K320,Kaslo,K323,Kaslo,,
,K330,Rossland,K331,Rossland,,
,K340,Trail,K341,Trail,,
,K350,Trail Rural,K351,Rossland Rural,,
,K350,Trail Rural,K352,Trail Rural,,
,K350,Trail Rural,K353,Fruitvale Rural,,
,K350,Trail Rural,K354,Rivervale/Genelle,,
,K360,Warfield,K361,Village of Warfield,,
,K370,Montrose,K371,Village of Montrose,,
,K380,Fruitvale,K381,Village of Fruitvale,,
,K390,Salmo,K391,Village of Salmo,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,N10,100 Mile House (Zone 10),N1003,103 Mile House,,
,N10,100 Mile House (Zone 10),N1008,108 Ranch,,
,N10,100 Mile House (Zone 10),N1070,70 Mile House,,
,N10,100 Mile House (Zone 10),N10BS,Bridge Lake/Sheridan Lake,,
,N10,100 Mile House (Zone 10),N10CM,Canim/Mahood Lake,,
,N10,100 Mile House (Zone 10),N10DS,Deka/Sulphurous/Hathaway Lakes,,
,N10,100 Mile House (Zone 10),N10FG,Forest Grove,,
,N10,100 Mile House (Zone 10),N10HL,Horse Lake,,
,N10,100 Mile House (Zone 10),N10HM,100 Mile House - Town,,
,N10,100 Mile House (Zone 10),N10HR,100 Mile House - Rural,,
,N10,100 Mile House (Zone 10),N10HW,100 Mile House - West,,
,N10,100 Mile House (Zone 10),N10LB,Lone Butte/Green Lk/Watch Lk,,
,N10,100 Mile House (Zone 10),N10LL,Lac la Hache,,
,N27,Williams Lake (Zone 27),N2750,150 Mile House,,
,N27,Williams Lake (Zone 27),N27BH,Bella Coola/Hagensborg,,
,N27,Williams Lake (Zone 27),N27ED,Esler/Dog Creek,,
,N27,Williams Lake (Zone 27),N27HF,Horsefly,,
,N27,Williams Lake (Zone 27),N27LA,Lakeside Rural,,
,N27,Williams Lake (Zone 27),N27MC,McLeese Lake,,
,N27,Williams Lake (Zone 27),N27RE,Williams Lake - Rural East,,
,N27,Williams Lake (Zone 27),N27RN,Williams Lake - Rural North,,
,N27,Williams Lake (Zone 27),N27RS,Williams Lake - Rural South,,
,N27,Williams Lake (Zone 27),N27RW,Williams Lake - Rural West,,
,N27,Williams Lake (Zone 27),N27WL,Williams Lake - City,,
,N28,Quesnel (Zone 28),N28BL,Bouchie Lake,,
,N28,Quesnel (Zone 28),N28NE,Quesnel - Rural North,,
,N28,Quesnel (Zone 28),N28QS,Quesnel - South Hills,,
,N28,Quesnel (Zone 28),N28QU,Quesnel - Town,,
,N28,Quesnel (Zone 28),N28RD,Red Bluff/Dragon Lake,,
,N28,Quesnel (Zone 28),N28RS,Quesnel Rural - South,,
,N28,Quesnel (Zone 28),N28WE,Wells/Barkerville,,
,N28,Quesnel (Zone 28),N28WQ,Quesnel - Rural West,,
,N52,Prince Rupert (Zone 52),N52PR,Prince Rupert - City,,
,N52,Prince Rupert (Zone 52),N52PT,Port Edward,,
,N52,Prince Rupert (Zone 52),N52QC,Queen Charlotte - Rural,,
,N52,Prince Rupert (Zone 52),N52QM,Masset,,
,N52,Prince Rupert (Zone 52),N52QP,Port Clements,,
,N52,Prince Rupert (Zone 52),N52RR,Prince Rupert - Rural,,
,N53,Houston (Zone 53),N53HO,Houston - Town,,
,N53,Houston (Zone 53),N53RU,Houston - Rural,,
,N54,Smithers And Area (Zone 54),N54HA,Hazelton,,
,N54,Smithers And Area (Zone 54),N54HT,Telkwa,,
,N54,Smithers And Area (Zone 54),N54KI,Kitwanga,,
,N54,Smithers And Area (Zone 54),N54RU,Smithers - Rural,,
,N54,Smithers And Area (Zone 54),N54SM,Smithers - Town,,
,N55,Burns Lake (Zone 55),N55BE,Burns Lake - Rural East,,
,N55,Burns Lake (Zone 55),N55BL,Burns Lake - Town,,
,N55,Burns Lake (Zone 55),N55BN,Burns Lake - Rural North,,
,N55,Burns Lake (Zone 55),N55BS,Burns Lake - Rural South,,
,N55,Burns Lake (Zone 55),N55BW,Burns Lake - Rural West,,
,N55,Burns Lake (Zone 55),N55FR,South Francois,,
,N55,Burns Lake (Zone 55),N55GR,Granisle,,
,N55,Burns Lake (Zone 55),N55TO,Topley,,
,N56,Vanderhoof And Area (Zone 56),N56FL,Fraser Lake,,
,N56,Vanderhoof And Area (Zone 56),N56FR,Fort Fraser,,
,N56,Vanderhoof And Area (Zone 56),N56RU,Vanderhoof - Rural,,
,N56,Vanderhoof And Area (Zone 56),N56VA,Vanderhoof - Town,,
,N57,Fort St. James (Zone 57),N57RU,Fort St. James - Rural,,
,N57,Fort St. James (Zone 57),N57SJ,Fort St. James - Town,,
,N60,Fort St. John (Zone 60),N60HU,Hudsons Hope,,
,N60,Fort St. John (Zone 60),N60LA,Lakeshore,,
,N60,Fort St. John (Zone 60),N60NE,Fort St. John - City NE,,
,N60,Fort St. John (Zone 60),N60NW,Fort St. John - City NW,,
,N60,Fort St. John (Zone 60),N60RE,Fort St. John - Rural E 100th,,
,N60,Fort St. John (Zone 60),N60RW,Fort St. John - Rural W 100th,,
,N60,Fort St. John (Zone 60),N60SE,Fort St. John - City SE,,
,N60,Fort St. John (Zone 60),N60SP,Fort St. John - South Peace,,
,N60,Fort St. John (Zone 60),N60SW,Fort St. John - City SW,,
,N60,Fort St. John (Zone 60),N60TA,Taylor,,
,N64,Fort Nelson (Zone 64),N64FN,Fort Nelson -Town,,
,N64,Fort Nelson (Zone 64),N64RM,Fort Nelson - Remote,,
,N64,Fort Nelson (Zone 64),N64RU,Fort Nelson - Rural,,
,N69,Mackenzie (Zone 69),N69MK,Mackenzie -Town,,
,N69,Mackenzie (Zone 69),N69ML,McLeod Lake,,
,N69,Mackenzie (Zone 69),N69RU,Mackenzie - Rural,,
,N71,PG City West (Zone 71),N71CA,Carter Light,,
,N71,PG City West (Zone 71),N71CB,Cranbrook Hill,,
,N71,PG City West (Zone 71),N71FO,Foothills,,
,N71,PG City West (Zone 71),N71FR,Fraserview,,
,N71,PG City West (Zone 71),N71HE,Heritage,,
,N71,PG City West (Zone 71),N71HG,Highglen,,
,N71,PG City West (Zone 71),N71HL,Highland Park,,
,N71,PG City West (Zone 71),N71LA,Lakewood,,
,N71,PG City West (Zone 71),N71PC,Pinecone,,
,N71,PG City West (Zone 71),N71PE,Perry,,
,N71,PG City West (Zone 71),N71PH,Peden Hill,,
,N71,PG City West (Zone 71),N71PW,Pinewood,,
,N71,PG City West (Zone 71),N71QU,Quinson,,
,N71,PG City West (Zone 71),N71SL,Spruceland,,
,N71,PG City West (Zone 71),N71WW,Westwood,,
,N72,PG City Central (Zone 72),N72AS,Assman,,
,N72,PG City Central (Zone 72),N72CE,Central,,
,N72,PG City Central (Zone 72),N72CO,Connaught,,
,N72,PG City Central (Zone 72),N72CR,Crescents,,
,N72,PG City Central (Zone 72),N72DT,Downtown,,
,N72,PG City Central (Zone 72),N72EE,East End,,
,N72,PG City Central (Zone 72),N72MD,Millar Addition,,
,N72,PG City Central (Zone 72),N72NV,Nechako View,,
,N72,PG City Central (Zone 72),N72SE,Seymour,,
,N72,PG City Central (Zone 72),N72SF,South Fort George,,
,N72,PG City Central (Zone 72),N72VB,Van Bow,,
,N72,PG City Central (Zone 72),N72VL,VLA,,
,N73,PG City North (Zone 73),N73AB,Aberdeen PG,,
,N73,PG City North (Zone 73),N73BW,Birchwood,,
,N73,PG City North (Zone 73),N73EM,Emerald,,
,N73,PG City North (Zone 73),N73ET,Edgewood Terrace,,
,N73,PG City North (Zone 73),N73HH,Hart Highlands,,
,N73,PG City North (Zone 73),N73HV,Harper Valley,,
,N73,PG City North (Zone 73),N73HW,Hart Highway,,
,N73,PG City North (Zone 73),N73IN,Ingala,,
,N73,PG City North (Zone 73),N73MA,Mount Alder,,
,N73,PG City North (Zone 73),N73NC,Nechako Bench,,
,N73,PG City North (Zone 73),N73NK,North Kelly,,
,N73,PG City North (Zone 73),N73NM,North Meadows,,
,N73,PG City North (Zone 73),N73NR,Nechako Ridge,,
,N73,PG City North (Zone 73),N73OS,Old Summit Lake Road,,
,N73,PG City North (Zone 73),N73VV,Valleyview,,
,N73,PG City North (Zone 73),N73WA,West Austin,,
,N74,PG City South (Zone 74),N74CS,Charella/Starlane,,
,N74,PG City South (Zone 74),N74GA,Gauthier,,
,N74,PG City South (Zone 74),N74HA,Haldi,,
,N74,PG City South (Zone 74),N74JE,Jensen,,
,N74,PG City South (Zone 74),N74LC,Lower College,,
,N74,PG City South (Zone 74),N74LF,Lafreniere,,
,N74,PG City South (Zone 74),N74PA,Parkridge,,
,N74,PG City South (Zone 74),N74ST,St. Lawrence Heights,,
,N74,PG City South (Zone 74),N74UC,Upper College,,
,N74,PG City South (Zone 74),N74WA,Western Acres,,
,N75,PG City South East (Zone 75),N75AP,Airport,,
,N75,PG City South East (Zone 75),N75BC,BCR Industrial,,
,N75,PG City South East (Zone 75),N75DA,Danson,,
,N75,PG City South East (Zone 75),N75NB,North Blackburn,,
,N75,PG City South East (Zone 75),N75SB,South Blackburn,,
,N75,PG City South East (Zone 75),N75SN,Sintich,,
,N76,PG Rural North (Zone 76),N76BL,Bear Lake,,
,N76,PG Rural North (Zone 76),N76CH,Chief Lake Road,,
,N76,PG Rural North (Zone 76),N76HR,Hobby Ranches,,
,N76,PG Rural North (Zone 76),N76NE,Ness Lake,,
,N76,PG Rural North (Zone 76),N76NU,Nukko Lake,,
,N76,PG Rural North (Zone 76),N76RE,Reid Lake,,
,N76,PG Rural North (Zone 76),N76SU,Summit Lake,,
,N76,PG Rural North (Zone 76),N76SV,Salmon Valley,,
,N77,PG Rural West (Zone 77),N77BD,Bednesti,,
,N77,PG Rural West (Zone 77),N77BK,Blackwater,,
,N77,PG Rural West (Zone 77),N77BV,Beaverley,,
,N77,PG Rural West (Zone 77),N77CL,Cluculz Lake,,
,N77,PG Rural West (Zone 77),N77IP,Isle Pierre,,
,N77,PG Rural West (Zone 77),N77LM,Lower Mud,,
,N77,PG Rural West (Zone 77),N77MI,Miworth,,
,N77,PG Rural West (Zone 77),N77UM,Upper Mud,,
,N78,PG Rural South (Zone 78),N78BH,Buckhorn,,
,N78,PG Rural South (Zone 78),N78HI,Hixon,,
,N78,PG Rural South (Zone 78),N78PV,Pineview,,
,N78,PG Rural South (Zone 78),N78RR,Red Rock/Stoner,,
,N80,PG Rural East (Zone 80),N80GI,Giscome/Ferndale,,
,N80,PG Rural East (Zone 80),N80HD,Hansard,,
,N80,PG Rural East (Zone 80),N80PU,Purden,,
,N80,PG Rural East (Zone 80),N80SH,Shelley,,
,N80,PG Rural East (Zone 80),N80TL,Tabor Lake,,
,N80,PG Rural East (Zone 80),N80UF,Upper Fraser,,
,N80,PG Rural East (Zone 80),N80WI,Willow River,,
,N81,Robson Valley (Zone 81),N81DC,Dome Creek,,
,N81,Robson Valley (Zone 81),N81MB,McBride - Town,,
,N81,Robson Valley (Zone 81),N81MW,McBride - Rural West,,
,N81,Robson Valley (Zone 81),N81VM,Valemount - Town,,
,N81,Robson Valley (Zone 81),N81VS,Valemount - Rural South,,
,N81,Robson Valley (Zone 81),N81VW,Valemount - Rural West,,
,N88,Terrace (Zone 88),N88LL,Lakelse Lake,,
,N88,Terrace (Zone 88),N88NW,Terrace - Northwest/Rosswood,,
,N88,Terrace (Zone 88),N88RE,Terrace - Rural East/Cedarvale,,
,N88,Terrace (Zone 88),N88SC,Stewart/Cassiar,,
,N88,Terrace (Zone 88),N88SW,Terrace - Rural Southwest,,
,N88,Terrace (Zone 88),N88TE,Terrace - City,,
,N88,Terrace (Zone 88),N88TH,Thornhill,,
,N89,Kitimat (Zone 89),N89KI,Kitimat,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Chilliwak,,,,,,
,H10,Agassiz,H9N,Agassiz,,
,H40,Hope,H9W,Boston Bar - Lytton,,
,H30,Harrison Mills / Mt Woodside,H9Y,Mt Woodside,,
,H90,Chilliwack,H92,Chilliwack E Young-Yale,,
,H90,Chilliwack,H96,Chilliwack Mountain,,
,H90,Chilliwack,H93,Chilliwack N Yale-Well,,
,H70,Sardis,H9M,Chilliwack River Valley,,
,H90,Chilliwack,H91,Chilliwack W Young-Well,,
,H90,Chilliwack,H94,Chilliwack Yale Rd West,,
,H60,Cultus Lake,H9L,Columbia Valley,,
,H60,Cultus Lake,H9K,Cultus Lake,,
,H90,Chilliwack,H98,East Chilliwack,,
,H90,Chilliwack,H99,Eastern Hillsides,,
,H90,Chilliwack,H97,Fairfield Island,,
,H70,Sardis,H9J,Greendale Chilliwack,,
,H20,Harrison Hot Springs,H9Q,Harrison Hot Springs,,
,H30,Harrison Mills / Mt Woodside,H9P,Harrison Mills,,
,H40,Hope,H9R,Hope Center,,
,H40,Hope,H9T,Hope Kawkawa Lake,,
,H40,Hope,H9S,Hope Laidlaw,,
,H40,Hope,H9U,Hope Silver Creek,,
,H40,Hope,H9V,Hope Sunshine Valley,,
,H60,Cultus Lake,H9Z,Lindell Beach,,
,H90,Chilliwack,H95,Little Mountain,,
,H80,Yarrow,H9I,Majuba Hill,,
,H70,Sardis,H9F,Promontory,,
,H50,Rosedale,H9A,Rosedale Center,,
,H50,Rosedale,H9B,Rosedale Popkum,,
,H70,Sardis,H9G,Ryder Lake,,
,H70,Sardis,H9D,Sardis East Vedder Rd,,
,H70,Sardis,H9C,Sardis West Vedder Rd,,
,H70,Sardis,H9E,Vedder S Watson-Promontory,,
,H40,Hope,H9X,Yale,,
,H80,Yarrow,H9H,Yarrow,,
